schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,home_favorite,away_favorite,over,team_away_current_win_pct,team_home_current_win_pct,team_home_lastseason_win_pct,team_away_lastseason_win_pct,team_home_division,team_away_division,division_game,elo_prob1,elo_prob2,result
2004-11-07,2004,9,0,NYG,21.0,28.0,CHI,NYG,-9.0,34.5,Giants Stadium,0,59.0,12.0,45.0,,1,0,1.0,0.2857142857142857,0.7142857142857143,0.25,0.4375,NFC East,NFC North,0,0.695495203,0.304504797,0
2006-11-12,2006,10,0,NYG,20.0,38.0,CHI,NYG,-1.0,37.5,Giants Stadium,0,60.0,12.0,86.0,,1,0,1.0,0.875,0.75,0.6875,0.6875,NFC East,NFC North,0,0.637488199,0.362511801,0
2010-10-03,2010,4,0,NYG,17.0,3.0,CHI,NYG,-3.5,44.0,MetLife Stadium,0,59.0,1.0,52.0,,1,0,0.0,1.0,0.3333333333333333,0.5,0.4375,NFC East,NFC North,0,0.509514284,0.490485716,1
2016-11-20,2016,11,0,NYG,22.0,16.0,CHI,NYG,-7.0,41.5,MetLife Stadium,0,40.0,12.0,,,1,0,0.0,0.2222222222222222,0.6666666666666666,0.375,0.375,NFC East,NFC North,0,0.75270768,0.24729232,1
2018-12-02,2018,13,0,NYG,30.0,27.0,CHI,CHI,-4.0,44.0,MetLife Stadium,0,52.0,3.0,,Fog,0,1,1.0,0.7272727272727273,0.2727272727272727,0.1875,0.3125,NFC East,NFC North,0,0.313333765,0.686666235,1
2022-10-02,2022,4,0,NYG,20.0,12.0,CHI,NYG,-3.0,39.5,MetLife Stadium,0,,,,,1,0,0.0,,,,,NFC East,NFC North,0,0.489263715,0.510736285,1
2002-11-18,2002,11,0,LAR,21.0,16.0,CHI,LAR,-10.5,43.5,Edward Jones Dome,0,72.0,0.0,,DOME,1,0,0.0,0.2222222222222222,0.4444444444444444,0.875,0.8125,NFC West,NFC North,0,0.79948188,0.20051812,1
2006-12-11,2006,14,0,LAR,27.0,42.0,CHI,CHI,-6.5,41.5,Edward Jones Dome,0,72.0,0.0,,DOME,0,1,1.0,0.8333333333333334,0.4166666666666667,0.375,0.6875,NFC West,NFC North,0,0.257222405,0.742777595,0
2008-11-23,2008,12,0,LAR,3.0,27.0,CHI,CHI,-7.0,44.5,Edward Jones Dome,0,72.0,0.0,,DOME,0,1,0.0,0.5,0.2,0.1875,0.4375,NFC West,NFC North,0,0.321513248,0.678486752,0
2013-11-24,2013,12,0,LAR,42.0,21.0,CHI,LAR,-1.5,45.0,Edward Jones Dome,0,72.0,0.0,,DOME,1,0,1.0,0.6,0.4,0.4666666666666667,0.625,NFC West,NFC North,0,0.496599422,0.503400578,1
2015-11-15,2015,10,0,LAR,13.0,37.0,CHI,LAR,-7.0,42.5,Edward Jones Dome,0,72.0,0.0,,DOME,1,0,1.0,0.375,0.5,0.375,0.3125,NFC West,NFC North,0,0.714184063,0.285815937,0
2019-11-17,2019,11,0,LAR,17.0,7.0,CHI,LAR,-5.5,40.0,Los Angeles Memorial Coliseum,0,,,,,1,0,0.0,,,0.8125,0.75,NFC West,NFC North,0,0.637134393,0.362865607,1
2020-10-26,2020,7,0,LAR,24.0,10.0,CHI,LAR,-6.0,45.0,SoFi Stadium,0,72.0,0.0,,DOME,1,0,0.0,,,,,NFC West,NFC North,0,0.617607408,0.382392592,1
2021-09-12,2021,1,0,LAR,34.0,14.0,CHI,LAR,-7.5,44.5,SoFi Stadium,0,72.0,0.0,,DOME,1,0,1.0,,,,,NFC West,NFC North,0,0.691932444,0.308067556,1
2001-12-23,2001,15,0,WAS,15.0,20.0,CHI,WAS,-1.0,33.0,FedEx Field,0,41.0,11.0,58.0,,1,0,1.0,0.7692307692307693,0.46153846153846156,0.5,0.3125,NFC East,NFC North,0,0.460915804,0.539084196,0
2005-09-11,2005,1,0,WAS,9.0,7.0,CHI,WAS,-6.0,33.0,FedEx Field,0,73.0,6.0,55.0,,1,0,0.0,0.0,0.0,0.375,0.3125,NFC East,NFC North,0,0.657488239,0.342511761,1
2007-12-06,2007,14,0,WAS,24.0,16.0,CHI,WAS,-3.0,40.0,FedEx Field,0,29.0,12.0,63.0,,1,0,0.0,0.4166666666666667,0.4166666666666667,0.3125,0.8125,NFC East,NFC North,0,0.529328571,0.470671429,1
2013-10-20,2013,7,0,WAS,45.0,41.0,CHI,CHI,-1.0,48.0,FedEx Field,0,62.0,8.0,39.0,,0,1,1.0,0.6666666666666666,0.2,0.625,0.625,NFC East,NFC North,0,0.469849733,0.530150267,1
2019-09-23,2019,3,0,WAS,15.0,31.0,CHI,CHI,-5.0,41.0,FedEx Field,0,,,,,0,1,1.0,,,0.4375,0.75,NFC East,NFC North,0,0.381628733,0.618371267,0
2003-10-12,2003,6,0,NO,20.0,13.0,CHI,NO,-6.5,43.0,Louisiana Superdome,0,72.0,0.0,,DOME,1,0,0.0,0.25,0.2,0.5625,0.25,NFC South,NFC North,0,0.642919255,0.357080745,1
2005-11-06,2005,9,0,NO,17.0,20.0,CHI,CHI,-2.5,34.5,Tiger Stadium (LSU),0,74.0,5.0,74.0,,0,1,1.0,0.5714285714285714,0.25,0.5,0.3125,NFC South,NFC North,0,0.49692177,0.50307823,0
2011-09-18,2011,2,0,NO,30.0,13.0,CHI,NO,-5.0,46.5,Louisiana Superdome,0,72.0,0.0,,DOME,1,0,0.0,1.0,0.0,0.6875,0.6875,NFC South,NFC North,0,0.549418544,0.450581456,1
2017-10-29,2017,8,0,NO,20.0,12.0,CHI,NO,-9.0,47.5,Mercedes-Benz Superdome,0,72.0,0.0,,DOME,1,0,0.0,0.42857142857142855,0.6666666666666666,0.4375,0.1875,NFC South,NFC North,0,0.786675829,0.213324171,1
2021-01-10,2020,18,1,NO,21.0,9.0,CHI,NO,-11.0,48.0,Mercedes-Benz Superdome,0,72.0,0.0,,DOME,1,0,0.0,,,,,NFC South,NFC North,0,0.817564555,0.182435445,1
2005-12-11,2005,14,0,PIT,21.0,9.0,CHI,PIT,-4.0,32.0,Heinz Field,0,30.0,10.0,74.0,,1,0,0.0,0.75,0.5833333333333334,0.9375,0.3125,AFC North,NFC North,0,0.67137776,0.32862224,1
2013-09-22,2013,3,0,PIT,23.0,40.0,CHI,CHI,-2.5,41.0,Heinz Field,0,56.0,5.0,72.0,,0,1,1.0,1.0,0.0,0.5,0.625,AFC North,NFC North,0,0.4889235,0.5110765,0
2021-11-08,2021,9,0,PIT,29.0,27.0,CHI,PIT,-7.0,40.0,Heinz Field,0,,,,,1,0,1.0,,,,,AFC North,NFC North,0,0.696426756,0.303573244,1
2001-11-18,2001,10,0,TB,24.0,27.0,CHI,TB,-5.0,35.0,Raymond James Stadium,0,72.0,7.0,73.0,,1,0,1.0,0.75,0.5,0.625,0.3125,NFC South,NFC North,0,0.660277662,0.339722338,0
2004-10-24,2004,7,0,TB,19.0,7.0,CHI,TB,-7.0,32.0,Raymond James Stadium,0,72.0,8.0,70.0,,1,0,0.0,0.2,0.16666666666666666,0.4375,0.4375,NFC South,NFC North,0,0.63396491,0.36603509,1
2005-11-27,2005,12,0,TB,10.0,13.0,CHI,TB,-3.0,33.0,Raymond James Stadium,0,70.0,9.0,69.0,,1,0,0.0,0.7,0.7,0.3125,0.3125,NFC South,NFC North,0,0.57990537,0.42009463,0
2011-10-23,2011,7,0,TB,18.0,24.0,CHI,CHI,-2.0,44.0,Wembley Stadium,1,67.0,15.0,54.0,,0,1,0.0,0.5,0.6666666666666666,0.625,0.6875,NFC South,NFC North,0,0.476202069,0.523797931,0
2015-12-27,2015,16,0,TB,21.0,26.0,CHI,TB,-3.0,44.0,Raymond James Stadium,0,83.0,11.0,,,1,0,1.0,0.35714285714285715,0.42857142857142855,0.125,0.3125,NFC South,NFC North,0,0.56930795,0.43069205,0
2016-11-13,2016,10,0,TB,36.0,10.0,CHI,CHI,-2.5,45.0,Raymond James Stadium,0,77.0,2.0,,,0,1,1.0,0.25,0.375,0.375,0.375,NFC South,NFC North,0,0.591720287,0.408279713,1
2017-09-17,2017,2,0,TB,29.0,7.0,CHI,TB,-7.0,43.0,Raymond James Stadium,0,88.0,7.0,,,1,0,0.0,0.0,0.0,0.5625,0.1875,NFC South,NFC North,0,0.75613274,0.24386726,1
2021-10-24,2021,7,0,TB,38.0,3.0,CHI,TB,-12.0,47.0,Raymond James Stadium,0,,,,,1,0,0.0,,,,,NFC South,NFC North,0,0.804584024,0.195415976,1
2001-12-30,2001,16,0,DET,0.0,24.0,CHI,CHI,-5.5,38.5,Pontiac Silverdome,0,72.0,0.0,,DOME,0,1,0.0,0.7857142857142857,0.07142857142857142,0.5625,0.3125,NFC North,NFC North,1,0.255522469,0.744477531,0
2002-10-20,2002,7,0,DET,23.0,20.0,CHI,CHI,-3.0,44.5,Ford Field,0,72.0,0.0,,DOME,0,1,0.0,0.4,0.2,0.125,0.8125,NFC North,NFC North,1,0.3937534,0.6062466,1
2003-11-09,2003,10,0,DET,12.0,10.0,CHI,PICK,0.0,37.5,Ford Field,0,72.0,0.0,,DOME,0,0,0.0,0.375,0.25,0.1875,0.25,NFC North,NFC North,1,0.498917787,0.501082213,1
2004-12-26,2004,16,0,DET,19.0,13.0,CHI,DET,-6.0,37.0,Ford Field,0,72.0,0.0,,DOME,1,0,0.0,0.35714285714285715,0.35714285714285715,0.3125,0.4375,NFC North,NFC North,1,0.585593674,0.414406326,1
2005-10-30,2005,8,0,DET,13.0,19.0,CHI,DET,-3.0,32.5,Ford Field,0,72.0,0.0,,DOME,1,0,0.0,0.5,0.5,0.375,0.3125,NFC North,NFC North,1,0.61543231,0.38456769,0
2006-12-24,2006,16,0,DET,21.0,26.0,CHI,CHI,-6.0,41.5,Ford Field,0,72.0,0.0,,DOME,0,1,1.0,0.8571428571428571,0.14285714285714285,0.3125,0.6875,NFC North,NFC North,1,0.151620423,0.848379577,0
2007-09-30,2007,4,0,DET,37.0,27.0,CHI,CHI,-2.5,46.0,Ford Field,0,72.0,0.0,,DOME,0,1,1.0,0.3333333333333333,0.6666666666666666,0.1875,0.8125,NFC North,NFC North,1,0.417662093,0.582337907,1
2008-10-05,2008,5,0,DET,7.0,34.0,CHI,CHI,-3.0,45.5,Ford Field,0,72.0,0.0,,DOME,0,1,0.0,0.5,0.0,0.4375,0.4375,NFC North,NFC North,1,0.353608732,0.646391268,0
2010-01-03,2009,17,0,DET,23.0,37.0,CHI,CHI,-4.5,44.5,Ford Field,0,72.0,0.0,,DOME,0,1,1.0,0.4,0.13333333333333333,0.0,0.5625,NFC North,NFC North,1,0.291730121,0.708269879,0
2010-12-05,2010,13,0,DET,20.0,24.0,CHI,CHI,-5.5,43.5,Ford Field,0,72.0,0.0,,DOME,0,1,1.0,0.7272727272727273,0.18181818181818182,0.125,0.4375,NFC North,NFC North,1,0.243317646,0.756682354,0
2011-10-10,2011,5,0,DET,24.0,13.0,CHI,DET,-7.0,47.0,Ford Field,0,72.0,0.0,,DOME,1,0,0.0,0.5,1.0,0.375,0.6875,NFC North,NFC North,1,0.587977626,0.412022374,1
2012-12-30,2012,17,0,DET,24.0,26.0,CHI,CHI,-3.0,46.0,Ford Field,0,72.0,0.0,,DOME,0,1,1.0,0.6,0.26666666666666666,0.625,0.5,NFC North,NFC North,1,0.4058045,0.5941955,0
2013-09-29,2013,4,0,DET,40.0,32.0,CHI,DET,-2.5,49.5,Ford Field,0,72.0,0.0,,DOME,1,0,1.0,1.0,0.6666666666666666,0.25,0.625,NFC North,NFC North,1,0.443194019,0.556805981,1
2014-11-27,2014,13,0,DET,34.0,17.0,CHI,DET,-7.5,46.0,Ford Field,0,72.0,0.0,,DOME,1,0,1.0,0.45454545454545453,0.6363636363636364,0.4375,0.5,NFC North,NFC North,1,0.675807478,0.324192522,1
2015-10-18,2015,6,0,DET,37.0,34.0,CHI,DET,-3.5,45.5,Ford Field,0,72.0,0.0,,DOME,1,0,1.0,0.4,0.0,0.6875,0.3125,NFC North,NFC North,1,0.661099191,0.338900809,1
2016-12-11,2016,14,0,DET,20.0,17.0,CHI,DET,-7.5,42.0,Ford Field,0,72.0,0.0,,DOME,1,0,0.0,0.25,0.6666666666666666,0.4375,0.375,NFC North,NFC North,1,0.820863251,0.179136749,1
2017-12-16,2017,15,0,DET,20.0,10.0,CHI,DET,-5.0,43.5,Ford Field,0,72.0,0.0,,DOME,1,0,0.0,0.3076923076923077,0.5384615384615384,0.5625,0.1875,NFC North,NFC North,1,0.725236708,0.274763292,1
2018-11-22,2018,12,0,DET,16.0,23.0,CHI,CHI,-3.0,43.0,Ford Field,0,72.0,0.0,,DOME,0,1,0.0,0.7,0.4,0.5625,0.3125,NFC North,NFC North,1,0.471615274,0.528384726,0
2019-11-28,2019,13,0,DET,20.0,24.0,CHI,CHI,-5.5,37.0,Ford Field,0,72.0,0.0,,DOME,0,1,1.0,,,0.375,0.75,NFC North,NFC North,1,0.436642082,0.563357918,0
2020-09-13,2020,1,0,DET,23.0,27.0,CHI,DET,-2.5,42.5,Ford Field,0,72.0,0.0,,DOME,1,0,1.0,,,,,NFC North,NFC North,1,0.421509268,0.578490732,0
2021-11-25,2021,12,0,DET,14.0,16.0,CHI,CHI,-2.0,41.5,Ford Field,0,72.0,0.0,,DOME,0,1,0.0,,,,,NFC North,NFC North,1,0.385238593,0.614761407,0
2008-12-28,2008,17,0,HOU,31.0,24.0,CHI,HOU,-3.0,46.0,Reliant Stadium,0,72.0,0.0,,DOME,1,0,1.0,0.6,0.4666666666666667,0.5,0.4375,AFC South,NFC North,0,0.490336103,0.509663897,1
2016-09-11,2016,1,0,HOU,23.0,14.0,CHI,HOU,-5.5,42.5,Reliant Stadium,0,87.0,2.0,,DOME (Open Roof),1,0,0.0,0.0,0.0,0.5625,0.375,AFC South,NFC North,0,0.674609727,0.325390273,1
2001-10-07,2001,4,0,BAL,26.0,7.0,TEN,BAL,-3.5,33.5,M&T Bank Stadium,0,48.0,14.0,52.0,,1,0,0.0,0.0,0.6666666666666666,0.75,0.8125,AFC North,AFC South,0,0.705192904,0.294807096,1
2002-11-24,2002,12,0,BAL,13.0,12.0,TEN,TEN,-2.5,38.5,M&T Bank Stadium,0,42.0,7.0,60.0,,0,1,0.0,0.6,0.4,0.625,0.4375,AFC North,AFC South,0,0.543522128,0.456477872,1
2004-01-03,2003,18,1,BAL,17.0,20.0,TEN,TEN,-1.0,38.0,M&T Bank Stadium,0,,,,,0,1,0.0,0.75,0.625,0.4375,0.6875,AFC North,AFC South,0,0.465289764,0.534710236,0
2008-10-05,2008,5,0,BAL,10.0,13.0,TEN,TEN,-1.0,33.5,M&T Bank Stadium,0,60.0,5.0,72.0,,0,1,0.0,1.0,0.6666666666666666,0.3125,0.625,AFC North,AFC South,0,0.429453443,0.570546557,0
2014-11-09,2014,10,0,BAL,21.0,7.0,TEN,BAL,-10.5,44.0,M&T Bank Stadium,0,57.0,0.0,,,1,0,0.0,0.25,0.5555555555555556,0.5,0.4375,AFC North,AFC South,0,0.792020161,0.207979839,1
2020-01-11,2019,19,1,BAL,12.0,28.0,TEN,BAL,-10.0,47.5,M&T Bank Stadium,0,,,,,1,0,0.0,,,0.625,0.5625,AFC North,AFC South,0,0.762646972,0.237353028,0
2020-11-22,2020,11,0,BAL,24.0,30.0,TEN,BAL,-6.0,50.0,M&T Bank Stadium,0,,,,,1,0,1.0,,,,,AFC North,AFC South,0,0.702814308,0.297185692,0
2006-12-24,2006,16,0,BUF,29.0,30.0,TEN,BUF,-5.5,38.0,Ralph Wilson Stadium,0,39.0,22.0,84.0,,1,0,1.0,0.5,0.5,0.3125,0.25,AFC East,AFC South,0,0.648515929,0.351484071,0
2011-12-04,2011,13,0,BUF,17.0,23.0,TEN,BUF,-1.0,44.0,Ralph Wilson Stadium,0,58.0,1.0,41.0,,1,0,0.0,0.5454545454545454,0.45454545454545453,0.25,0.375,AFC East,AFC South,0,0.498916348,0.501083652,0
2012-10-21,2012,7,0,BUF,34.0,35.0,TEN,BUF,-4.5,46.5,Ralph Wilson Stadium,0,55.0,14.0,75.0,,1,0,1.0,0.3333333333333333,0.5,0.375,0.5625,AFC East,AFC South,0,0.606651897,0.393348103,0
2018-10-07,2018,5,0,BUF,13.0,12.0,TEN,TEN,-6.0,38.5,New Era Field,0,62.0,8.0,,,0,1,0.0,0.75,0.25,0.5625,0.5625,AFC East,AFC South,0,0.523259593,0.476740407,1
2022-09-19,2022,2,0,BUF,41.0,7.0,TEN,BUF,-10.0,47.5,Highmark Stadium,0,,,,,1,0,1.0,,,,,AFC East,AFC South,0,0.730622907,0.269377093,1
2001-11-18,2001,10,0,CIN,7.0,20.0,TEN,CIN,-1.5,39.5,Paul Brown Stadium,0,54.0,5.0,81.0,,1,0,0.0,0.375,0.5,0.25,0.8125,AFC North,AFC South,0,0.404033208,0.595966792,0
2002-10-27,2002,8,0,CIN,24.0,30.0,TEN,TEN,-4.5,42.0,Paul Brown Stadium,0,50.0,6.0,82.0,,0,1,1.0,0.3333333333333333,0.0,0.375,0.4375,AFC North,AFC South,0,0.360262633,0.639737367,0
2007-11-25,2007,12,0,CIN,35.0,6.0,TEN,TEN,-1.0,47.0,Paul Brown Stadium,0,33.0,4.0,82.0,,0,1,0.0,0.6,0.3,0.5,0.5,AFC North,AFC South,0,0.537463233,0.462536767,1
2008-09-14,2008,2,0,CIN,7.0,24.0,TEN,CIN,-1.0,37.0,Paul Brown Stadium,0,79.0,24.0,68.0,,1,0,0.0,1.0,0.0,0.4375,0.625,AFC North,AFC South,0,0.507262706,0.492737294,0
2014-09-21,2014,3,0,CIN,33.0,7.0,TEN,CIN,-6.5,44.5,Paul Brown Stadium,0,79.0,14.0,,,1,0,0.0,0.5,1.0,0.6875,0.4375,AFC North,AFC South,0,0.753340085,0.246659915,1
2020-11-01,2020,8,0,CIN,31.0,20.0,TEN,TEN,-7.0,50.5,Paul Brown Stadium,0,,,,,0,1,1.0,,,,,AFC North,AFC South,0,0.236347637,0.763652363,1
2001-12-02,2001,12,0,CLE,15.0,31.0,TEN,CLE,-1.5,35.5,FirstEnergy Stadium,0,43.0,7.0,82.0,,1,0,1.0,0.4,0.6,0.1875,0.8125,AFC North,AFC South,0,0.522921986,0.477078014,0
2005-11-06,2005,9,0,CLE,20.0,14.0,TEN,CLE,-3.0,39.0,FirstEnergy Stadium,0,61.0,21.0,71.0,,1,0,0.0,0.25,0.2857142857142857,0.25,0.3125,AFC North,AFC South,0,0.572659547,0.427340453,1
2011-10-02,2011,4,0,CLE,13.0,31.0,TEN,CLE,-1.5,37.5,FirstEnergy Stadium,0,55.0,2.0,,,1,0,1.0,0.6666666666666666,0.6666666666666666,0.3125,0.375,AFC North,AFC South,0,0.521281729,0.478718271,0
2015-09-20,2015,2,0,CLE,28.0,14.0,TEN,TEN,-1.0,41.0,FirstEnergy Stadium,0,66.0,11.0,,,0,1,1.0,1.0,0.0,0.4375,0.125,AFC North,AFC South,0,0.612177633,0.387822367,1
2017-10-22,2017,7,0,CLE,9.0,12.0,TEN,TEN,-5.5,42.5,FirstEnergy Stadium,0,72.0,7.0,,,0,1,0.0,0.5,0.0,0.0625,0.5625,AFC North,AFC South,0,0.320332025,0.679667975,0
2019-09-08,2019,1,0,CLE,13.0,43.0,TEN,CLE,-5.5,44.0,FirstEnergy Stadium,0,,,,,1,0,1.0,,,0.4666666666666667,0.5625,AFC North,AFC South,0,0.502848264,0.497151736,0
2002-09-15,2002,2,0,DAL,21.0,13.0,TEN,TEN,-3.5,37.5,Texas Stadium,0,79.0,12.0,62.0,,0,1,0.0,1.0,0.0,0.3125,0.4375,NFC East,AFC South,0,0.401825722,0.598174278,1
2010-10-10,2010,5,0,DAL,27.0,34.0,TEN,DAL,-7.0,43.0,Cowboys Stadium,0,72.0,0.0,,DOME,1,0,1.0,0.5,0.3333333333333333,0.6875,0.5,NFC East,AFC South,0,0.653155878,0.346844122,0
2018-11-05,2018,9,0,DAL,14.0,28.0,TEN,DAL,-4.5,40.5,AT&T Stadium,0,72.0,0.0,,DOME,1,0,1.0,0.42857142857142855,0.42857142857142855,0.5625,0.5625,NFC East,AFC South,0,0.659176858,0.340823142,0
2004-10-11,2004,5,0,GB,27.0,48.0,TEN,GB,-3.0,44.0,Lambeau Field,0,52.0,5.0,75.0,,1,0,1.0,0.25,0.25,0.625,0.75,NFC North,AFC South,0,0.57298634,0.42701366,0
2012-12-23,2012,16,0,GB,55.0,7.0,TEN,GB,-11.0,44.5,Lambeau Field,0,24.0,9.0,68.0,,1,0,1.0,0.35714285714285715,0.7142857142857143,0.9375,0.5625,NFC North,AFC South,0,0.850935525,0.149064475,1
2020-12-27,2020,16,0,GB,40.0,14.0,TEN,GB,-3.0,52.5,Lambeau Field,0,,,,,1,0,1.0,,,,,NFC North,AFC South,0,0.653422748,0.346577252,1
2022-11-17,2022,11,0,GB,17.0,27.0,TEN,GB,-3.0,40.5,Lambeau Field,0,,,,,1,0,1.0,,,,,NFC North,AFC South,0,0.446328857,0.553671143,0
2001-09-23,2001,2,0,JAX,13.0,6.0,TEN,JAX,-2.0,36.0,EverBank Field,0,78.0,8.0,86.0,,1,0,0.0,0.0,1.0,0.4375,0.8125,AFC South,AFC South,1,0.525994315,0.474005685,1
2002-12-22,2002,16,0,JAX,10.0,28.0,TEN,TEN,-3.0,41.5,EverBank Field,0,53.0,8.0,60.0,,0,1,0.0,0.6428571428571429,0.42857142857142855,0.375,0.4375,AFC South,AFC South,1,0.436000065,0.563999935,0
2003-10-26,2003,8,0,JAX,17.0,30.0,TEN,TEN,-4.5,43.5,EverBank Field,0,75.0,7.0,74.0,,0,1,1.0,0.7142857142857143,0.16666666666666666,0.375,0.6875,AFC South,AFC South,1,0.275261895,0.724738105,0
2004-11-21,2004,11,0,JAX,15.0,18.0,TEN,JAX,-3.0,36.0,EverBank Field,0,71.0,5.0,78.0,,1,0,0.0,0.3333333333333333,0.6666666666666666,0.3125,0.75,AFC South,AFC South,1,0.568812235,0.431187765,0
2006-01-01,2005,17,0,JAX,40.0,13.0,TEN,JAX,-4.0,38.0,EverBank Field,0,69.0,7.0,78.0,,1,0,1.0,0.26666666666666666,0.7333333333333333,0.5625,0.3125,AFC South,AFC South,1,0.841024208,0.158975792,1
2006-11-05,2006,9,0,JAX,37.0,7.0,TEN,JAX,-9.5,37.0,EverBank Field,0,65.0,17.0,77.0,,1,0,1.0,0.2857142857142857,0.5714285714285714,0.75,0.25,AFC South,AFC South,1,0.800771631,0.199228369,1
2007-09-09,2007,1,0,JAX,10.0,13.0,TEN,JAX,-7.0,38.0,EverBank Field,0,80.0,7.0,67.0,,1,0,0.0,0.0,0.0,0.5,0.5,AFC South,AFC South,1,0.659698948,0.340301052,0
2008-11-16,2008,11,0,JAX,14.0,24.0,TEN,TEN,-3.0,40.0,EverBank Field,0,52.0,12.0,59.0,,0,1,0.0,1.0,0.4444444444444444,0.6875,0.625,AFC South,AFC South,1,0.403548166,0.596451834,0
2009-10-04,2009,4,0,JAX,37.0,17.0,TEN,TEN,-3.5,42.0,EverBank Field,0,82.0,7.0,72.0,,0,1,1.0,0.0,0.3333333333333333,0.3125,0.8125,AFC South,AFC South,1,0.473958323,0.526041677,1
2010-10-18,2010,6,0,JAX,3.0,30.0,TEN,TEN,-3.0,43.5,EverBank Field,0,75.0,8.0,,,0,1,0.0,0.6,0.6,0.4375,0.5,AFC South,AFC South,1,0.461971556,0.538028444,0
2011-09-11,2011,1,0,JAX,16.0,14.0,TEN,TEN,-1.5,38.0,EverBank Field,0,90.0,5.0,52.0,,0,1,0.0,0.0,0.0,0.5,0.375,AFC South,AFC South,1,0.596030551,0.403969449,1
2012-11-25,2012,12,0,JAX,24.0,19.0,TEN,TEN,-3.5,45.0,EverBank Field,0,63.0,0.0,,,0,1,0.0,0.4,0.1,0.3125,0.5625,AFC South,AFC South,1,0.371264262,0.628735738,1
2013-12-22,2013,16,0,JAX,16.0,20.0,TEN,TEN,-4.0,44.0,EverBank Field,0,82.0,13.0,,,0,1,0.0,0.35714285714285715,0.2857142857142857,0.125,0.375,AFC South,AFC South,1,0.429002152,0.570997848,0
2014-12-18,2014,16,0,JAX,21.0,13.0,TEN,JAX,-4.0,39.0,EverBank Field,0,54.0,3.0,,,1,0,0.0,0.14285714285714285,0.14285714285714285,0.25,0.4375,AFC South,AFC South,1,0.570712984,0.429287016,1
2015-11-19,2015,11,0,JAX,19.0,13.0,TEN,JAX,-3.0,41.5,EverBank Field,0,71.0,2.0,,,1,0,0.0,0.2222222222222222,0.3333333333333333,0.1875,0.125,AFC South,AFC South,1,0.619542634,0.380457366,1
2016-12-24,2016,16,0,JAX,38.0,17.0,TEN,TEN,-4.0,44.0,EverBank Field,0,65.0,2.0,,,0,1,1.0,0.5714285714285714,0.14285714285714285,0.3125,0.1875,AFC South,AFC South,1,0.348878794,0.651121206,1
2017-09-17,2017,2,0,JAX,16.0,37.0,TEN,TEN,-1.5,43.5,EverBank Field,0,86.0,9.0,,,0,1,1.0,0.0,1.0,0.1875,0.5625,AFC South,AFC South,1,0.587967537,0.412032463,0
2018-09-23,2018,3,0,JAX,6.0,9.0,TEN,JAX,-10.0,39.0,TIAA Bank Field,0,89.0,10.0,,,1,0,0.0,0.5,1.0,0.625,0.5625,AFC South,AFC South,1,0.713656404,0.286343596,0
2019-09-19,2019,3,0,JAX,20.0,7.0,TEN,TEN,-2.0,38.0,TIAA Bank Field,0,,,,,0,1,0.0,,,0.3125,0.5625,AFC South,AFC South,1,0.437473825,0.562526175,1
2020-12-13,2020,14,0,JAX,10.0,31.0,TEN,TEN,-7.5,53.0,TIAA Bank Field,0,,,,,0,1,0.0,,,,,AFC South,AFC South,1,0.206563811,0.793436189,0
2021-10-10,2021,5,0,JAX,19.0,37.0,TEN,TEN,-4.5,49.0,TIAA Bank Field,0,,,,,0,1,1.0,,,,,AFC South,AFC South,1,0.27241539,0.72758461,0
2007-12-16,2007,15,0,KC,17.0,26.0,TEN,TEN,-3.5,34.5,Arrowhead Stadium,0,17.0,9.0,80.0,,0,1,1.0,0.5384615384615384,0.3076923076923077,0.5625,0.5,AFC West,AFC South,0,0.483805541,0.516194459,0
2008-10-19,2008,7,0,KC,10.0,34.0,TEN,TEN,-9.0,35.0,Arrowhead Stadium,0,57.0,15.0,66.0,,0,1,1.0,1.0,0.2,0.25,0.625,AFC West,AFC South,0,0.251306648,0.748693352,0
2010-12-26,2010,16,0,KC,34.0,14.0,TEN,KC,-4.0,42.5,Arrowhead Stadium,0,19.0,7.0,77.0,,1,0,1.0,0.42857142857142855,0.6428571428571429,0.25,0.5,AFC West,AFC South,0,0.621686718,0.378313282,1
2014-09-07,2014,1,0,KC,10.0,26.0,TEN,KC,-3.0,44.0,Arrowhead Stadium,0,77.0,5.0,,,1,0,0.0,0.0,0.0,0.6875,0.4375,AFC West,AFC South,0,0.642305829,0.357694171,0
2016-12-18,2016,15,0,KC,17.0,19.0,TEN,KC,-6.0,43.0,Arrowhead Stadium,0,2.0,2.0,,,1,0,0.0,0.5384615384615384,0.7692307692307693,0.6875,0.1875,AFC West,AFC South,0,0.852306874,0.147693126,0
2018-01-06,2017,18,1,KC,21.0,22.0,TEN,KC,-8.5,44.0,Arrowhead Stadium,0,33.0,10.0,,,1,0,0.0,0.5625,0.625,0.75,0.5625,AFC West,AFC South,0,0.751576261,0.248423739,0
2020-01-19,2019,20,1,KC,35.0,24.0,TEN,KC,-7.0,51.0,Arrowhead Stadium,0,,,,,1,0,1.0,,,0.75,0.5625,AFC West,AFC South,0,0.653144943,0.346855057,1
